Student ID,WorldSpace,index,Submission_TreeDist_Successive,nb_tentative,pct_activity,error,missing,move1,move2,pickup1,place1,nb_error,nb_missing,nb_move1,nb_move2,nb_pickup1,nb_place1,pct_error,pct_missing,pct_move1,pct_move2,pct_pickup1,pct_place1,euclidean_distance,delta_successive,success,has_error,activity,seq_error,case1,case2,case3,cases,activity_all,bucket_delta_successive,bucket_Submission_TreeDist_Successive,median_split_delta_successive,median_split_Submission_TreeDist_Successive,at_least_2_tentatives
COL163111,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,place1']",6,4.0,8,0.75,1,0,0,0,0,1,7,2,4,0,1,2,0.875,0.25,0.5,0.0,0.125,0.25,0.0,0.32196045810839236,0,1,1,place1,0,1,0,case2,123,high,high,high,high,1
COL163111,"['E,E,E,ra-world-arm,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,pickup1']",7,4.0,8,0.875,1,1,0,0,1,0,7,2,4,0,1,2,0.875,0.25,0.5,0.0,0.125,0.25,0.0,0.0,0,1,1,pickup1,1,0,0,case1,123,low,high,low,high,1
COL163111,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,place1']",8,3.0,8,1.0,1,0,0,0,0,1,7,2,4,0,1,2,0.875,0.25,0.5,0.0,0.125,0.25,0.0,0.0,0,1,1,place1,0,1,0,case2,123,low,low,low,high,1
COL163219,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,7,0.0,0,0,0,0,0,0,3,2,2,0,0,1,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.6439209162167847,0.0,0,1,1,none,0,0,0,none,12,low,low,low,low,1
COL163219,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,7,0.14285714285714285,0,0,0,0,0,0,3,2,2,0,0,1,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.4685212856658182,0.19611613513818404,0,1,1,none,0,0,0,none,12,high,high,high,high,1
COL163219,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",2,1.0,7,0.2857142857142857,1,0,0,0,0,1,3,2,2,0,0,1,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.4685212856658182,0.0,0,1,1,place1,0,1,0,case2,12,low,low,low,low,1
COL163219,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",3,3.0,7,0.42857142857142855,1,1,1,0,0,0,3,2,2,0,0,1,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.6246950475544243,0.15617376188860607,0,1,1,move1,1,0,0,case1,12,high,low,high,high,1
COL163219,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",4,2.0,7,0.5714285714285714,0,0,0,0,0,0,3,2,2,0,0,1,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.6246950475544243,0.0,0,1,1,none,0,0,0,none,12,low,low,low,low,1
COL163219,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",5,2.0,7,0.7142857142857143,0,0,0,0,0,0,3,2,2,0,0,1,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.4685212856658182,0.15617376188860607,0,1,1,none,0,0,0,none,12,high,low,high,low,1
COL163219,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",6,0.0,7,0.8571428571428571,0,0,0,0,0,0,3,2,2,0,0,1,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.4685212856658182,0.0,0,1,1,none,0,0,0,none,12,low,low,low,low,1
COL163219,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",7,2.0,7,1.0,1,1,1,0,0,0,3,2,2,0,0,1,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.6246950475544243,0.15617376188860607,0,1,1,move1,1,0,0,case1,12,high,low,high,low,1
COL184112,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,11,0.0,0,0,0,0,0,0,4,1,2,0,1,1,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.6439209162167847,0.0,0,1,1,none,0,0,0,none,123,low,low,low,low,1
COL184112,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,11,0.09090909090909091,0,0,0,0,0,0,4,1,2,0,1,1,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.4685212856658182,0.19611613513818404,0,1,1,none,0,0,0,none,123,high,high,high,high,1
COL184112,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",2,1.0,11,0.18181818181818182,1,0,0,0,0,1,4,1,2,0,1,1,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.4685212856658182,0.0,0,1,1,place1,0,1,0,case2,123,low,low,low,low,1
COL184112,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,pickup1']",3,2.0,11,0.2727272727272727,1,1,0,0,1,0,4,1,2,0,1,1,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.4685212856658182,0.0,0,1,1,pickup1,1,0,0,case1,123,low,low,low,low,1
COL184112,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,move1']",4,1.0,11,0.36363636363636365,1,0,1,0,0,0,4,1,2,0,1,1,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.5562211009413014,0.0,0,1,1,move1,0,1,0,case2,123,low,low,low,low,1
COL184112,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,move1']",5,0.0,11,0.45454545454545453,1,0,1,0,0,0,4,1,2,0,1,1,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.5562211009413014,0.0,0,1,1,move1,0,1,0,case2,123,low,low,low,low,1
COL184112,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",6,1.0,11,0.5454545454545454,0,0,0,0,0,0,4,1,2,0,1,1,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.4685212856658182,0.11043152607484655,0,1,1,none,0,0,0,none,123,high,low,high,low,1
COL184112,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",7,2.0,11,0.6363636363636364,0,0,0,0,0,0,4,1,2,0,1,1,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.4685212856658182,0.0,0,1,1,none,0,0,0,none,123,low,low,low,low,1
COL184112,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",8,1.0,11,0.7272727272727273,0,0,0,0,0,0,4,1,2,0,1,1,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.4685212856658182,0.0,0,1,1,none,0,0,0,none,123,low,low,low,low,1
COL184112,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",9,1.0,11,0.8181818181818182,0,0,0,0,0,0,4,1,2,0,1,1,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.4685212856658182,0.0,0,1,1,none,0,0,0,none,123,low,low,low,low,1
COL184112,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",10,1.0,11,0.9090909090909091,0,0,0,0,0,0,4,1,2,0,1,1,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.4685212856658182,0.0,0,1,1,none,0,0,0,none,123,low,low,low,low,1
COL184112,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",11,1.0,11,1.0,0,0,0,0,0,0,4,1,2,0,1,1,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.4685212856658182,0.0,0,1,1,none,0,0,0,none,123,low,low,low,low,1
COL214113,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,2,0.0,0,0,0,0,0,0,1,1,0,0,1,0,0.5,0.5,0.0,0.0,0.5,0.0,0.6439209162167847,0.0,0,1,1,none,0,0,0,none,123,low,low,low,low,1
COL214113,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,2,0.5,0,0,0,0,0,0,1,1,0,0,1,0,0.5,0.5,0.0,0.0,0.5,0.0,0.4685212856658182,0.19611613513818404,0,1,1,none,0,0,0,none,123,high,high,high,high,1
COL214113,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,pickup1']",2,11.0,2,1.0,1,1,0,0,1,0,1,1,0,0,1,0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.4685212856658182,0,1,1,pickup1,1,0,0,case1,123,high,high,high,high,1
COL512233,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,4,0.0,0,0,0,0,0,0,2,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,0.5,0.6439209162167847,0.0,0,1,1,none,0,0,0,none,12,low,low,low,low,1
COL512233,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",1,8.0,4,0.25,1,0,0,0,0,1,2,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,0.5,0.4685212856658182,0.19611613513818404,0,1,1,place1,0,1,0,case2,12,high,high,high,high,1
COL512233,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",2,1.0,4,0.5,0,0,0,0,0,0,2,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,0.5,0.4685212856658182,0.0,0,1,1,none,0,0,0,none,12,low,low,low,low,1
COL512233,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",3,2.0,4,0.75,0,0,0,0,0,0,2,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,0.5,0.4685212856658182,0.0,0,1,1,none,0,0,0,none,12,low,low,low,low,1
COL512233,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",4,1.0,4,1.0,1,0,0,0,0,1,2,0,0,0,0,2,0.5,0.0,0.0,0.0,0.0,0.5,0.4685212856658182,0.0,0,1,1,place1,0,1,0,case2,12,low,low,low,low,1
COL751026,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,6,0.0,0,0,0,0,0,0,5,0,0,0,0,5,0.8333333333333334,0.0,0.0,0.0,0.0,0.8333333333333334,0.6439209162167847,0.0,0,1,1,none,0,0,0,none,123,low,low,low,low,1
COL751026,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,6,0.16666666666666666,0,0,0,0,0,0,5,0,0,0,0,5,0.8333333333333334,0.0,0.0,0.0,0.0,0.8333333333333334,0.4685212856658182,0.19611613513818404,0,1,1,none,0,0,0,none,123,high,high,high,high,1
COL751026,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",2,1.0,6,0.3333333333333333,1,0,0,0,0,1,5,0,0,0,0,5,0.8333333333333334,0.0,0.0,0.0,0.0,0.8333333333333334,0.4685212856658182,0.0,0,1,1,place1,0,1,0,case2,123,low,low,low,low,1
COL751026,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",3,15.0,6,0.5,1,0,0,0,0,1,5,0,0,0,0,5,0.8333333333333334,0.0,0.0,0.0,0.0,0.8333333333333334,0.4685212856658182,0.0,0,1,1,place1,0,1,0,case2,123,low,high,low,high,1
COL751026,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",4,1.0,6,0.6666666666666666,1,0,0,0,0,1,5,0,0,0,0,5,0.8333333333333334,0.0,0.0,0.0,0.0,0.8333333333333334,0.4685212856658182,0.0,0,1,1,place1,0,1,0,case2,123,low,low,low,low,1
COL751026,"['E,ra-world-arm,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,place1']",5,5.0,6,0.8333333333333334,1,0,0,0,0,1,5,0,0,0,0,5,0.8333333333333334,0.0,0.0,0.0,0.0,0.8333333333333334,0.4685212856658182,0.0,0,1,1,place1,0,1,0,case2,123,low,high,low,high,1
COL751026,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,', 'E,E,ra-world-shape ra-world-shapeA,E,E,place1']",6,1.0,6,1.0,1,0,0,0,0,1,5,0,0,0,0,5,0.8333333333333334,0.0,0.0,0.0,0.0,0.8333333333333334,0.31234752377721214,0.15617376188860607,0,1,1,place1,0,1,0,case2,123,high,low,high,low,1
COL791100,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,8,0.0,0,0,0,0,0,0,7,4,6,0,0,1,0.875,0.5,0.75,0.0,0.0,0.125,0.6439209162167847,0.0,0,1,1,none,0,0,0,none,123,low,low,low,low,1
COL791100,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,', 'E,ra-world-shape ra-world-shapeA,E,E,E,false']",1,5.0,8,0.125,0,0,0,0,0,0,7,4,6,0,0,1,0.875,0.5,0.75,0.0,0.0,0.125,0.4685212856658182,0.19611613513818404,0,1,1,none,0,0,0,none,123,high,high,high,high,1
COL791100,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,ra-world-shape ra-world-shapeA,E,move1']",2,2.0,8,0.25,1,0,1,0,0,0,7,4,6,0,0,1,0.875,0.5,0.75,0.0,0.0,0.125,0.40004733905269535,0.2526944548866976,0,1,1,move1,0,1,0,case2,123,high,low,high,low,1
COL791100,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,move1']",3,10.0,8,0.375,1,1,1,0,0,0,7,4,6,0,0,1,0.875,0.5,0.75,0.0,0.0,0.125,0.0,0.15617376188860607,0,1,1,move1,1,0,0,case1,123,high,high,high,high,1
COL791100,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,move1']",4,0.0,8,0.5,1,1,1,0,0,0,7,4,6,0,0,1,0.875,0.5,0.75,0.0,0.0,0.125,0.0,0.0,0,1,1,move1,1,0,0,case1,123,low,low,low,low,1
COL791100,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,ra-world-shape ra-world-shapeA,move1']",5,5.0,8,0.625,1,0,1,0,0,0,7,4,6,0,0,1,0.875,0.5,0.75,0.0,0.0,0.125,0.32196045810839236,0.0,0,1,1,move1,0,1,0,case2,123,low,high,low,high,1
COL791100,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,move1']",6,2.0,8,0.75,1,1,1,0,0,0,7,4,6,0,0,1,0.875,0.5,0.75,0.0,0.0,0.125,0.6246950475544243,0.0,0,1,1,move1,1,0,0,case1,123,low,low,low,low,1
COL791100,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,move1']",7,5.0,8,0.875,1,1,1,0,0,0,7,4,6,0,0,1,0.875,0.5,0.75,0.0,0.0,0.125,0.0,0.6246950475544243,0,1,1,move1,1,0,0,case1,123,high,high,high,high,1
COL791100,"['E,E,E,E,ra-world-arm,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,ra-world-shape ra-world-shapeA,', 'E,E,E,E,ra-world-shape ra-world-shapeA,place1']",8,4.0,8,1.0,1,0,0,0,0,1,7,4,6,0,0,1,0.875,0.5,0.75,0.0,0.0,0.125,0.0,0.0,0,1,1,place1,0,1,0,case2,123,low,high,low,high,1
COL821209,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,5,0.0,0,0,0,0,0,0,2,1,0,0,1,1,0.4,0.2,0.0,0.0,0.2,0.2,0.6439209162167847,0.0,0,1,1,none,0,0,0,none,12,low,low,low,low,1
COL821209,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,pickup1']",1,7.0,5,0.2,1,1,0,0,1,0,2,1,0,0,1,1,0.4,0.2,0.0,0.0,0.2,0.2,0.6246950475544243,0.0,0,1,1,pickup1,1,0,0,case1,12,low,high,low,high,1
COL821209,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,place1']",2,1.0,5,0.4,1,0,0,0,0,1,2,1,0,0,1,1,0.4,0.2,0.0,0.0,0.2,0.2,0.6246950475544243,0.0,0,1,1,place1,0,1,0,case2,12,low,low,low,low,1
COL821209,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",3,1.0,5,0.6,0,0,0,0,0,0,2,1,0,0,1,1,0.4,0.2,0.0,0.0,0.2,0.2,0.6246950475544243,0.0,0,1,1,none,0,0,0,none,12,low,low,low,low,1
COL821209,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,false']",4,2.0,5,0.8,0,0,0,0,0,0,2,1,0,0,1,1,0.4,0.2,0.0,0.0,0.2,0.2,0.5562211009413014,0.11043152607484655,0,1,1,none,0,0,0,none,12,high,low,high,low,1
COL821209,"['ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,false']",5,0.0,5,1.0,0,0,0,0,0,0,2,1,0,0,1,1,0.4,0.2,0.0,0.0,0.2,0.2,0.5562211009413014,0.0,0,1,1,none,0,0,0,none,12,low,low,low,low,1
COL891032,"['ra-world-arm,E,E,E,E,', 'ra-world-arm,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,', 'ra-world-shape ra-world-shapeA,E,E,E,E,false']",0,0.0,1,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.6439209162167847,0.0,0,1,1,none,0,0,0,none,1,low,low,low,low,0
COL891032,"['E,E,ra-world-arm,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'E,E,E,E,E,', 'ra-world-shape ra-world-shapeA,ra-world-shape ra-world-shapeA,E,E,E,place1']",1,6.0,1,1.0,1,0,0,0,0,1,1,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.5562211009413014,0.09805806756909202,0,1,1,place1,0,1,0,case2,1,high,high,high,high,0
